datetime,occcount,occrate,occcount1week,occcountdiff,occcountdiff1week,occrate1week,occratediff,occratediff1week,course_number,test,registered,lecture,tutorium,exam,VO,UE,KS,VL,IK,KV,UV,RE,VU,hod1,hod2,dow1,dow2,week1,week2
2024-05-13 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5555702330196022,0.8314696123025452,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4422886902190014,0.8968727415326883,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3826834323650904,0.9238795325112865,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19509032201612872,0.9807852804032303,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-13 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654031292301428,0.9978589232386035,0.0,1.0,0.6631226582407952,-0.7485107481711012
2024-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06540312923014306,0.9978589232386035,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13052619222005157,0.9914448613738104,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19509032201612825,0.9807852804032304,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3826834323650898,0.9238795325112867,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7518398074789773,0.659345815100069,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968727415326884,0.44228869021900125,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914448613738105,-0.13052619222005138,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9469301294951057,-0.32143946530316136,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 08:15:00,1.0,0.006578947368421052,0.0,1.0,0.0,0.0,0.006578947368421052,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8314696123025455,-0.555570233019602,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 08:30:00,18.0,0.11842105263157894,17.0,17.0,17.0,17.0,0.11184210526315788,0.1118421052631579,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.7933533402912352,-0.6087614290087207,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 08:45:00,21.0,0.13815789473684212,22.0,3.0,5.0,22.0,0.019736842105263178,0.03289473684210527,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.7518398074789774,-0.6593458151000688,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 09:00:00,21.0,0.13815789473684212,23.0,0.0,1.0,23.0,0.0,0.006578947368421045,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 09:15:00,21.0,0.13815789473684212,23.0,0.0,0.0,23.0,0.0,0.0,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.659345815100069,-0.7518398074789773,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 09:30:00,21.0,0.13815789473684212,23.0,0.0,0.0,23.0,0.0,0.0,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.6087614290087209,-0.793353340291235,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 09:45:00,18.0,0.11842105263157894,15.0,-3.0,-8.0,15.0,-0.019736842105263178,-0.05263157894736842,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.5555702330196022,-0.8314696123025453,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 10:00:00,1.0,0.006578947368421052,2.0,-17.0,-13.0,2.0,-0.11184210526315788,-0.08552631578947369,366.560,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 10:15:00,13.0,0.08552631578947369,13.0,12.0,11.0,13.0,0.07894736842105263,0.07236842105263158,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.4422886902190013,-0.8968727415326883,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 10:30:00,17.0,0.1118421052631579,16.0,4.0,3.0,16.0,0.02631578947368421,0.01973684210526315,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.3826834323650899,-0.9238795325112867,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 10:45:00,16.0,0.10526315789473684,16.0,-1.0,0.0,16.0,-0.006578947368421059,0.0,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.32143946530316175,-0.9469301294951056,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 11:00:00,17.0,0.1118421052631579,16.0,1.0,0.0,16.0,0.006578947368421059,0.0,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 11:15:00,17.0,0.1118421052631579,17.0,0.0,1.0,17.0,0.0,0.006578947368421059,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.1950903220161286,-0.9807852804032304,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 11:30:00,17.0,0.1118421052631579,17.0,0.0,0.0,17.0,0.0,0.0,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.13052619222005157,-0.9914448613738104,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 11:45:00,17.0,0.1118421052631579,17.0,0.0,0.0,17.0,0.0,0.0,360.001,0,242,1,0,0,0,0,0,1,0,0,0,0,0,0.06540312923014312,-0.9978589232386035,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 12:00:00,13.0,0.08552631578947369,22.0,-4.0,5.0,22.0,-0.02631578947368421,0.03289473684210527,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 12:15:00,14.0,0.09210526315789473,23.0,1.0,1.0,23.0,0.006578947368421045,0.006578947368421045,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.06540312923014287,-0.9978589232386035,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 12:30:00,16.0,0.10526315789473684,23.0,2.0,0.0,23.0,0.013157894736842105,0.0,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.13052619222005177,-0.9914448613738104,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 12:45:00,15.0,0.09868421052631579,23.0,-1.0,0.0,23.0,-0.006578947368421045,0.0,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.19509032201612836,-0.9807852804032304,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 13:00:00,14.0,0.09210526315789473,21.0,-1.0,-2.0,21.0,-0.006578947368421059,-0.01315789473684209,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 13:15:00,14.0,0.09210526315789473,21.0,0.0,0.0,21.0,0.0,0.0,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.32143946530316153,-0.9469301294951057,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 13:30:00,13.0,0.08552631578947369,13.0,-1.0,-8.0,13.0,-0.006578947368421045,-0.05263157894736843,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.38268343236508967,-0.9238795325112868,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 13:45:00,16.0,0.10526315789473684,19.0,3.0,6.0,19.0,0.01973684210526315,0.039473684210526314,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.4422886902190011,-0.8968727415326884,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 14:00:00,16.0,0.10526315789473684,18.0,0.0,-1.0,18.0,0.0,-0.006578947368421059,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 14:15:00,16.0,0.10526315789473684,19.0,0.0,1.0,19.0,0.0,0.006578947368421059,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.555570233019602,-0.8314696123025455,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 14:30:00,15.0,0.09868421052631579,19.0,-1.0,0.0,19.0,-0.006578947368421045,0.0,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.6087614290087203,-0.7933533402912354,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 14:45:00,15.0,0.09868421052631579,19.0,0.0,0.0,19.0,0.0,0.0,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.6593458151000688,-0.7518398074789775,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 15:00:00,15.0,0.09868421052631579,18.0,0.0,-1.0,18.0,0.0,-0.006578947368421059,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 15:15:00,15.0,0.09868421052631579,0.0,0.0,-18.0,0.0,0.0,-0.11842105263157894,382.037,0,139,1,0,0,0,0,0,1,0,0,0,0,0,-0.7518398074789773,-0.6593458151000691,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 15:30:00,17.0,0.1118421052631579,0.0,2.0,0.0,0.0,0.013157894736842105,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.7933533402912349,-0.6087614290087209,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 15:45:00,19.0,0.125,0.0,2.0,0.0,0.0,0.013157894736842105,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.8314696123025452,-0.5555702330196022,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 16:00:00,19.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 16:15:00,18.0,0.11842105263157894,0.0,-1.0,0.0,0.0,-0.006578947368421059,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.8968727415326883,-0.44228869021900136,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 16:30:00,17.0,0.1118421052631579,0.0,-1.0,0.0,0.0,-0.006578947368421045,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9238795325112865,-0.38268343236509034,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 16:45:00,16.0,0.10526315789473684,0.0,-1.0,0.0,0.0,-0.006578947368421059,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9469301294951056,-0.3214394653031618,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 17:00:00,15.0,0.09868421052631579,0.0,-1.0,0.0,0.0,-0.006578947368421045,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 17:15:00,12.0,0.07894736842105263,0.0,-3.0,0.0,0.0,-0.019736842105263164,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9807852804032303,-0.19509032201612866,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 17:30:00,1.0,0.006578947368421052,0.0,-11.0,0.0,0.0,-0.07236842105263158,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9914448613738104,-0.13052619222005163,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 17:45:00,0.0,0.0,0.0,-1.0,0.0,0.0,-0.006578947368421052,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-0.9978589232386035,-0.06540312923014273,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.054,0,138,1,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9978589232386036,0.06540312923014237,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9914448613738105,0.13052619222005127,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9807852804032304,0.1950903220161283,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9238795325112866,0.38268343236509,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8968727415326885,0.442288690219001,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8314696123025455,0.5555702330196018,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7933533402912352,0.6087614290087205,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7518398074789772,0.6593458151000691,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6593458151000694,0.7518398074789769,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6087614290087209,0.7933533402912349,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4422886902190014,0.8968727415326883,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3826834323650904,0.9238795325112865,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32143946530316186,0.9469301294951056,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
2024-05-14 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19509032201612872,0.9807852804032303,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012
